source_file,row_count,success_count,failure_count,backends,models,optimizations,workloads,avg_end_to_end_latency_ms,p50_end_to_end_latency_ms,p95_end_to_end_latency_ms,p99_end_to_end_latency_ms,avg_ttft_ms,p50_ttft_ms,p95_ttft_ms,p99_ttft_ms,avg_tpot_ms,p50_tpot_ms,p95_tpot_ms,p99_tpot_ms,avg_throughput_tokens_per_second,total_estimated_cost_usd,p90_end_to_end_latency_ms,p90_ttft_ms,p90_tpot_ms,p50_throughput_tokens_per_second,p90_throughput_tokens_per_second,p95_throughput_tokens_per_second,p99_throughput_tokens_per_second
results/raw/vllm_long_context_1000_conc1_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,long_context,209.39019402116537,212.73011341691017,215.47156162559986,221.2130030989647,12.453907616436481,11.931221932172775,13.509673252701758,14.704633802175518,2.7754338551130413,2.751734924234756,3.0840956534330664,3.2410772500347003,710.9337141098804,0.0,214.2080694437027,12.955383956432343,2.9937216261429573,706.2499786336437,755.5326059220029,769.5657811041152,812.3890768526285
results/raw/vllm_long_context_1000_conc4_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,long_context,235.94294676184654,238.94843086600304,245.57113721966743,250.10304659605026,14.770113058388233,13.969581574201584,17.783331125974655,23.121591955423355,3.1096212070884244,3.0837166186881393,3.4521834151102944,3.6304500903333388,631.5847010132268,0.0,242.9675579071045,16.622494161128998,3.3490941262067255,627.1982215520885,670.2917802635984,686.3926744024062,720.0482156380115
results/raw/vllm_long_context_1000_conc8_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,long_context,244.55499666184187,246.91788107156754,256.3134338706732,270.25094494223595,17.51016929000616,15.942569822072983,23.737977072596543,39.35880810022353,3.2005111747850674,3.173468915158755,3.5227347504008897,3.7375595000001693,608.9372983528465,0.0,253.29787880182266,21.579656004905704,3.451657651075676,606.486663650378,649.3121335359526,663.5033555247104,698.6262280910967
results/raw/vllm_long_context_1000_conc16_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,long_context,261.7912320867181,263.46587389707565,277.83886454999447,345.5637126415968,27.382568798959255,25.904715061187744,38.80756199359894,103.82081173360348,3.3058422885564465,3.2867209034684133,3.654988769155282,3.8365169602536384,568.8515443391357,0.0,273.98807629942894,35.17315089702606,3.56578380981488,567.2185224510743,606.9011857469405,620.9624910931716,650.8423395123418
results/raw/vllm_long_context_1000_conc32_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,long_context,325.2433309927583,324.6551603078842,383.507950976491,390.457521751523,65.44569523632526,60.10586768388748,115.80279469490051,123.82028460502625,3.6658089612163183,3.6480218876858013,4.078020913979403,4.379646567783007,458.90873685289125,0.0,352.77660340070724,101.07557550072673,3.970409737337989,459.8753021785096,490.18002163443913,501.99651816872074,588.0248338246931
results/raw/vllm_shared_prefix_1000_conc1_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,shared_prefix,213.35535234957933,212.76910975575447,214.88659903407097,220.50392232835293,12.054911889135838,11.631634086370468,13.16772475838661,14.560620784759521,2.715006603959534,2.7176965833515734,2.874112624142851,2.876712744789464,502.24226089655747,0.0,213.97110298275948,12.655864655971527,2.872967464583261,497.90857054015396,536.0017316655179,536.4350105744425,536.9889026063904
results/raw/vllm_shared_prefix_1000_conc4_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,shared_prefix,237.37399657070637,241.0697564482689,246.66578955948353,251.6995970159769,16.797017373144627,16.171574592590332,21.07696235179901,24.41246248781681,3.0246607638286047,3.0036433041095734,3.225407456713063,3.2611250675150325,446.8384009083119,0.0,245.20922228693962,19.845598191022873,3.213791644998959,443.1621452209158,482.6402953045508,489.3097010192436,494.53470423512584
results/raw/vllm_shared_prefix_1000_conc8_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,shared_prefix,257.4826058894396,256.62774592638016,264.30714428424835,275.0363327562809,25.60236283391714,24.541836231946945,29.954439774155613,41.885625794529915,3.111442023307119,3.1279178487287984,3.3258087666971345,3.3639863463384767,418.20810586582195,0.0,261.85248643159866,28.945545107126236,3.3113134439502443,415.17501119239273,444.8772278800095,448.9902721626431,456.70864699025816
results/raw/vllm_shared_prefix_1000_conc16_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,shared_prefix,275.7552014812827,273.31429347395897,283.19210559129715,393.2658252120018,38.636488273739815,35.67161783576012,45.78271992504596,153.96760016679764,3.1911104145695206,3.162495399776258,3.419190969850336,3.4634623644607405,390.77656745885827,0.0,279.5727327466011,41.295577585697174,3.3965578888143813,390.54058402651253,418.14827254831914,424.7882271296579,442.6605319093337
results/raw/vllm_shared_prefix_1000_conc32_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,shared_prefix,330.121308401227,325.0691890716553,384.4985652714967,411.33114635944366,65.52814454585314,61.014574021101,122.40950763225555,148.36511306464672,3.571587967030603,3.554038180558531,3.90701347220566,4.047026643795626,326.5280690088726,0.0,355.2816413342953,77.55826562643051,3.831703194550106,325.97657922542487,352.9554668360835,360.5069455530872,438.7936786880192
results/raw/vllm_structured_output_1000_conc1_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,structured_output,155.85064309090376,174.73159357905388,212.89918087422848,213.79159554839134,11.89749688655138,11.509779840707779,12.575577571988106,13.203651830554008,3.716618260291338,3.74157624501808,4.461730997029104,4.466869482084324,470.15470407179265,0.0,212.59135901927948,12.22187727689743,4.4579677283763885,480.7373318813011,543.6184300743195,544.5624448467099,545.7945085955723
results/raw/vllm_structured_output_1000_conc4_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,structured_output,169.0285815745592,188.41513618826866,238.2373847067356,239.73988883197308,13.8743095099926,13.683352619409561,18.177200853824612,20.323638319969177,4.1662485836483425,4.124441679487838,4.993734508752823,5.037197372631023,421.37238466035654,0.0,237.25966960191727,16.04561060667038,4.978825504842558,420.7445891594928,482.8348131431004,488.69049912445854,494.90029102867885
results/raw/vllm_structured_output_1000_conc8_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,structured_output,177.45683608949184,195.85061818361282,246.65401242673397,256.7946384847164,17.314961917698383,14.647483825683594,25.989165529608723,35.66759698092936,4.268132323814301,4.2604954635843315,5.153234381424753,5.218265170329496,403.8295844075808,0.0,244.42331194877625,20.801063627004623,5.124467532885702,405.7551625712301,465.83910202740554,470.8958401285734,479.89055636833854
results/raw/vllm_structured_output_1000_conc16_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,structured_output,197.74392774701118,217.4159549176693,275.1175429672003,290.5677944421768,31.264104083180428,29.503483325242996,42.76219829916953,51.76579974591732,4.431207814699067,4.414485197888846,5.430531756658303,5.636394129771935,359.6936683334962,0.0,268.1507185101509,40.12575373053551,5.359239170425817,359.265148808144,403.7900754763894,416.5011134900251,439.8529916527387
results/raw/vllm_structured_output_1000_conc32_chunked_results.csv,1000,1000,0,vllm,Qwen/Qwen2.5-0.5B-Instruct,vllm_baseline,structured_output,252.48023845255375,268.9267545938492,336.2698569893837,393.22551883757114,74.091921441257,72.10727408528328,97.70808294415473,138.91948401927948,4.80688007702553,4.795830331596674,6.207997391098424,6.646606169248882,276.2873591992483,0.0,323.8455578684807,91.26875624060631,5.958460310572073,276.6179491266924,307.26339265366914,315.23822208657384,324.77579604730863
